xcen,ycen,sxx,syy,sxy                                                     
2.3500E+001,9.5500E+001,-8.9538E+006,-2.6024E+007,-1.6456E+005          
2.3500E+001,9.6500E+001,-8.9621E+006,-2.6015E+007,-1.3229E+005          
2.3500E+001,9.7500E+001,-8.9666E+006,-2.6008E+007,-9.7810E+004          
2.3500E+001,9.8500E+001,-8.9672E+006,-2.6003E+007,-6.0963E+004          
2.3500E+001,9.9500E+001,-8.9624E+006,-2.6001E+007,-2.1283E+004         
2.4500E+001,5.0000E-001,-8.7505E+006,-2.5999E+007,5.8199E+003            
2.4500E+001,1.5000E+000,-8.7490E+006,-2.6000E+007,1.8695E+004            
2.4500E+001,2.5000E+000,-8.7463E+006,-2.6003E+007,3.1165E+004            
2.4500E+001,3.5000E+000,-8.7427E+006,-2.6007E+007,4.3225E+004            
2.4500E+001,4.5000E+000,-8.7378E+006,-2.6012E+007,5.5458E+004            
2.4500E+001,5.5000E+000,-8.7317E+006,-2.6018E+007,6.7166E+004            
2.4500E+001,6.5000E+000,-8.7241E+006,-2.6027E+007,7.9845E+004            
2.4500E+001,7.5000E+000,-8.7159E+006,-2.6036E+007,9.1254E+004            
2.4500E+001,8.5000E+000,-8.7061E+006,-2.6047E+007,1.0164E+005            
2.4500E+001,9.5000E+000,-8.6939E+006,-2.6059E+007,1.1331E+005           
2.4500E+001,1.0500E+001,-8.6816E+006,-2.6073E+007,1.2288E+005           
2.4500E+001,1.1500E+001,-8.6684E+006,-2.6089E+007,1.3221E+005           
2.4500E+001,1.2500E+001,-8.6533E+006,-2.6106E+007,1.4121E+005           
2.4500E+001,1.3500E+001,-8.6369E+006,-2.6124E+007,1.4984E+005           
2.4500E+001,1.4500E+001,-8.6193E+006,-2.6146E+007,1.5711E+005           
2.4500E+001,1.5500E+001,-8.6014E+006,-2.6169E+007,1.6435E+005           
2.4500E+001,1.6500E+001,-8.5819E+006,-2.6195E+007,1.6874E+005           
2.4500E+001,1.7500E+001,-8.5603E+006,-2.6221E+007,1.7368E+005           
2.4500E+001,1.8500E+001,-8.5385E+006,-2.6251E+007,1.7657E+005           
2.4500E+001,1.9500E+001,-8.5165E+006,-2.6282E+007,1.7743E+005           
2.4500E+001,2.0500E+001,-8.4943E+006,-2.6316E+007,1.7643E+005           
2.4500E+001,2.1500E+001,-8.4713E+006,-2.6352E+007,1.7306E+005           
2.4500E+001,2.2500E+001,-8.4485E+006,-2.6390E+007,1.6708E+005           
2.4500E+001,2.3500E+001,-8.4256E+006,-2.6430E+007,1.5825E+005           
2.4500E+001,2.4500E+001,-8.4035E+006,-2.6473E+007,1.4750E+005           
2.4500E+001,2.5500E+001,-8.3839E+006,-2.6517E+007,1.3385E+005           
2.4500E+001,2.6500E+001,-8.3669E+006,-2.6563E+007,1.1632E+005           
2.4500E+001,2.7500E+001,-8.3510E+006,-2.6609E+007,9.6061E+004           
2.4500E+001,2.8500E+001,-8.3391E+006,-2.6656E+007,7.1390E+004           
2.4500E+001,2.9500E+001,-8.3317E+006,-2.6703E+007,4.4492E+004           
2.4500E+001,3.0500E+001,-8.3294E+006,-2.6749E+007,1.2387E+004           
2.4500E+001,3.1500E+001,-8.3324E+006,-2.6794E+007,-2.2297E+004          
2.4500E+001,3.2500E+001,-8.3425E+006,-2.6838E+007,-6.1178E+004          
2.4500E+001,3.3500E+001,-8.3607E+006,-2.6878E+007,-1.0015E+005          
2.4500E+001,3.4500E+001,-8.3857E+006,-2.6914E+007,-1.4336E+005          
2.4500E+001,3.5500E+001,-8.4192E+006,-2.6946E+007,-1.8476E+005          
2.4500E+001,3.6500E+001,-8.4615E+006,-2.6974E+007,-2.2558E+005          
2.4500E+001,3.7500E+001,-8.5129E+006,-2.6997E+007,-2.6538E+005          
2.4500E+001,3.8500E+001,-8.5740E+006,-2.7012E+007,-3.0120E+005          
2.4500E+001,3.9500E+001,-8.6430E+006,-2.7021E+007,-3.3235E+005          
2.4500E+001,4.0500E+001,-8.7184E+006,-2.7023E+007,-3.5682E+005          
2.4500E+001,4.1500E+001,-8.7984E+006,-2.7019E+007,-3.7320E+005          
2.4500E+001,4.2500E+001,-8.8806E+006,-2.7010E+007,-3.7996E+005          
2.4500E+001,4.3500E+001,-8.9624E+006,-2.6998E+007,-3.7684E+005          
2.4500E+001,4.4500E+001,-9.0404E+006,-2.6982E+007,-3.6311E+005          
2.4500E+001,4.5500E+001,-9.1121E+006,-2.6966E+007,-3.3744E+005          
2.4500E+001,4.6500E+001,-9.1744E+006,-2.6951E+007,-3.0324E+005          
2.4500E+001,4.7500E+001,-9.2233E+006,-2.6939E+007,-2.6080E+005          
2.4500E+001,4.8500E+001,-9.2578E+006,-2.6932E+007,-2.1006E+005          
2.4500E+001,4.9500E+001,-9.2746E+006,-2.6927E+007,-1.5502E+005          
2.4500E+001,5.0500E+001,-9.2749E+006,-2.6931E+007,-9.8084E+004          
2.4500E+001,5.1500E+001,-9.2564E+006,-2.6937E+007,-4.3803E+004          
2.4500E+001,5.2500E+001,-9.2207E+006,-2.6950E+007,5.5470E+003           
2.4500E+001,5.3500E+001,-9.1697E+006,-2.6966E+007,4.9011E+004           
2.4500E+001,5.4500E+001,-9.1066E+006,-2.6982E+007,8.3769E+004           
2.4500E+001,5.5500E+001,-9.0336E+006,-2.7002E+007,1.0871E+005           
2.4500E+001,5.6500E+001,-8.9544E+006,-2.7021E+007,1.2225E+005           
2.4500E+001,5.7500E+001,-8.8721E+006,-2.7036E+007,1.2447E+005           
2.4500E+001,5.8500E+001,-8.7890E+006,-2.7048E+007,1.1668E+005           
2.4500E+001,5.9500E+001,-8.7091E+006,-2.7054E+007,9.9794E+004           
2.4500E+001,6.0500E+001,-8.6342E+006,-2.7055E+007,7.3486E+004           
2.4500E+001,6.1500E+001,-8.5662E+006,-2.7050E+007,4.2491E+004           
2.4500E+001,6.2500E+001,-8.5054E+006,-2.7037E+007,5.6931E+003           
2.4500E+001,6.3500E+001,-8.4540E+006,-2.7018E+007,-3.4577E+004          
2.4500E+001,6.4500E+001,-8.4125E+006,-2.6993E+007,-7.7222E+004          
2.4500E+001,6.5500E+001,-8.3807E+006,-2.6963E+007,-1.1984E+005          
2.4500E+001,6.6500E+001,-8.3579E+006,-2.6928E+007,-1.6123E+005          
2.4500E+001,6.7500E+001,-8.3436E+006,-2.6890E+007,-2.0178E+005          
2.4500E+001,6.8500E+001,-8.3360E+006,-2.6848E+007,-2.4015E+005          
2.4500E+001,6.9500E+001,-8.3362E+006,-2.6805E+007,-2.7608E+005          
2.4500E+001,7.0500E+001,-8.3430E+006,-2.6760E+007,-3.0731E+005          
2.4500E+001,7.1500E+001,-8.3554E+006,-2.6715E+007,-3.3604E+005          
2.4500E+001,7.2500E+001,-8.3724E+006,-2.6670E+007,-3.6093E+005          
2.4500E+001,7.3500E+001,-8.3927E+006,-2.6624E+007,-3.8112E+005          
2.4500E+001,7.4500E+001,-8.4165E+006,-2.6579E+007,-3.9810E+005          
2.4500E+001,7.5500E+001,-8.4431E+006,-2.6535E+007,-4.1183E+005          
2.4500E+001,7.6500E+001,-8.4716E+006,-2.6493E+007,-4.2183E+005          
2.4500E+001,7.7500E+001,-8.5013E+006,-2.6452E+007,-4.2927E+005          
2.4500E+001,7.8500E+001,-8.5328E+006,-2.6414E+007,-4.3335E+005          
2.4500E+001,7.9500E+001,-8.5646E+006,-2.6378E+007,-4.3471E+005          
2.4500E+001,8.0500E+001,-8.5965E+006,-2.6343E+007,-4.3370E+005          
2.4500E+001,8.1500E+001,-8.6286E+006,-2.6310E+007,-4.2996E+005          
2.4500E+001,8.2500E+001,-8.6605E+006,-2.6279E+007,-4.2445E+005          
2.4500E+001,8.3500E+001,-8.6919E+006,-2.6249E+007,-4.1632E+005          
2.4500E+001,8.4500E+001,-8.7231E+006,-2.6222E+007,-4.0635E+005          
2.4500E+001,8.5500E+001,-8.7538E+006,-2.6197E+007,-3.9510E+005          
2.4500E+001,8.6500E+001,-8.7834E+006,-2.6173E+007,-3.8160E+005          
2.4500E+001,8.7500E+001,-8.8118E+006,-2.6150E+007,-3.6584E+005          
2.4500E+001,8.8500E+001,-8.8394E+006,-2.6129E+007,-3.4858E+005          
2.4500E+001,8.9500E+001,-8.8661E+006,-2.6110E+007,-3.2947E+005          
2.4500E+001,9.0500E+001,-8.8909E+006,-2.6092E+007,-3.0898E+005          
2.4500E+001,9.1500E+001,-8.9139E+006,-2.6075E+007,-2.8656E+005          
2.4500E+001,9.2500E+001,-8.9352E+006,-2.6060E+007,-2.6178E+005          
2.4500E+001,9.3500E+001,-8.9546E+006,-2.6046E+007,-2.3487E+005          
2.4500E+001,9.4500E+001,-8.9713E+006,-2.6034E+007,-2.0581E+005          
2.4500E+001,9.5500E+001,-8.9852E+006,-2.6024E+007,-1.7446E+005          
2.4500E+001,9.6500E+001,-8.9960E+006,-2.6015E+007,-1.4048E+005          
2.4500E+001,9.7500E+001,-9.0034E+006,-2.6007E+007,-1.0420E+005          
2.4500E+001,9.8500E+001,-9.0065E+006,-2.6003E+007,-6.4967E+004          
2.4500E+001,9.9500E+001,-9.0047E+006,-2.6001E+007,-2.2659E+004         
2.5500E+001,5.0000E-001,-8.7635E+006,-2.5959E+007,6.3672E+003            
2.5500E+001,1.5000E+000,-8.7619E+006,-2.5961E+007,2.0580E+004            
2.5500E+001,2.5000E+000,-8.7592E+006,-2.5963E+007,3.3876E+004            
2.5500E+001,3.5000E+000,-8.7559E+006,-2.5967E+007,4.7119E+004            
2.5500E+001,4.5000E+000,-8.7510E+006,-2.5972E+007,6.0819E+004            
2.5500E+001,5.5000E+000,-8.7444E+006,-2.5978E+007,7.3931E+004            
2.5500E+001,6.5000E+000,-8.7369E+006,-2.5987E+007,8.7413E+004            
2.5500E+001,7.5000E+000,-8.7282E+006,-2.5996E+007,1.0045E+005            
2.5500E+001,8.5000E+000,-8.7178E+006,-2.6007E+007,1.1283E+005            
2.5500E+001,9.5000E+000,-8.7069E+006,-2.6019E+007,1.2538E+005           
2.5500E+001,1.0500E+001,-8.6939E+006,-2.6034E+007,1.3660E+005           
2.5500E+001,1.1500E+001,-8.6790E+006,-2.6049E+007,1.4783E+005           
2.5500E+001,1.2500E+001,-8.6634E+006,-2.6066E+007,1.5881E+005           
2.5500E+001,1.3500E+001,-8.6461E+006,-2.6085E+007,1.6938E+005           
2.5500E+001,1.4500E+001,-8.6277E+006,-2.6107E+007,1.7894E+005           
2.5500E+001,1.5500E+001,-8.6079E+006,-2.6130E+007,1.8807E+005           
2.5500E+001,1.6500E+001,-8.5873E+006,-2.6156E+007,1.9499E+005           
2.5500E+001,1.7500E+001,-8.5652E+006,-2.6184E+007,2.0203E+005           
2.5500E+001,1.8500E+001,-8.5425E+006,-2.6215E+007,2.0705E+005           
2.5500E+001,1.9500E+001,-8.5185E+006,-2.6248E+007,2.0985E+005           
2.5500E+001,2.0500E+001,-8.4939E+006,-2.6284E+007,2.1107E+005           
2.5500E+001,2.1500E+001,-8.4690E+006,-2.6322E+007,2.1017E+005           
2.5500E+001,2.2500E+001,-8.4433E+006,-2.6363E+007,2.0687E+005           
2.5500E+001,2.3500E+001,-8.4179E+006,-2.6406E+007,2.0123E+005           
2.5500E+001,2.4500E+001,-8.3935E+006,-2.6452E+007,1.9285E+005           
2.5500E+001,2.5500E+001,-8.3696E+006,-2.6498E+007,1.8014E+005           
2.5500E+001,2.6500E+001,-8.3483E+006,-2.6549E+007,1.6415E+005           
2.5500E+001,2.7500E+001,-8.3299E+006,-2.6601E+007,1.4467E+005           
2.5500E+001,2.8500E+001,-8.3141E+006,-2.6654E+007,1.2027E+005           
2.5500E+001,2.9500E+001,-8.3028E+006,-2.6706E+007,9.3432E+004           
2.5500E+001,3.0500E+001,-8.2965E+006,-2.6759E+007,6.1123E+004           
2.5500E+001,3.1500E+001,-8.2962E+006,-2.6812E+007,2.5070E+004           
2.5500E+001,3.2500E+001,-8.3032E+006,-2.6863E+007,-1.5992E+004          
2.5500E+001,3.3500E+001,-8.3184E+006,-2.6911E+007,-5.8393E+004          
2.5500E+001,3.4500E+001,-8.3419E+006,-2.6955E+007,-1.0459E+005          
2.5500E+001,3.5500E+001,-8.3747E+006,-2.6994E+007,-1.5152E+005          
2.5500E+001,3.6500E+001,-8.4195E+006,-2.7028E+007,-1.9804E+005          
2.5500E+001,3.7500E+001,-8.4737E+006,-2.7058E+007,-2.4390E+005          
2.5500E+001,3.8500E+001,-8.5368E+006,-2.7079E+007,-2.8686E+005          
2.5500E+001,3.9500E+001,-8.6116E+006,-2.7093E+007,-3.2571E+005          
2.5500E+001,4.0500E+001,-8.6947E+006,-2.7099E+007,-3.5736E+005          
2.5500E+001,4.1500E+001,-8.7839E+006,-2.7098E+007,-3.7975E+005          
2.5500E+001,4.2500E+001,-8.8768E+006,-2.7090E+007,-3.9143E+005          
2.5500E+001,4.3500E+001,-8.9702E+006,-2.7077E+007,-3.9152E+005          
2.5500E+001,4.4500E+001,-9.0597E+006,-2.7061E+007,-3.7948E+005          
2.5500E+001,4.5500E+001,-9.1433E+006,-2.7043E+007,-3.5511E+005          
2.5500E+001,4.6500E+001,-9.2162E+006,-2.7027E+007,-3.1894E+005          
2.5500E+001,4.7500E+001,-9.2734E+006,-2.7013E+007,-2.7220E+005          
2.5500E+001,4.8500E+001,-9.3132E+006,-2.7004E+007,-2.1650E+005          
2.5500E+001,4.9500E+001,-9.3329E+006,-2.7000E+007,-1.5700E+005          
2.5500E+001,5.0500E+001,-9.3324E+006,-2.7003E+007,-9.5069E+004          
2.5500E+001,5.1500E+001,-9.3118E+006,-2.7012E+007,-3.4812E+004          
2.5500E+001,5.2500E+001,-9.2701E+006,-2.7026E+007,2.0284E+004           
2.5500E+001,5.3500E+001,-9.2105E+006,-2.7043E+007,6.6440E+004           
2.5500E+001,5.4500E+001,-9.1374E+006,-2.7064E+007,1.0225E+005           
2.5500E+001,5.5500E+001,-9.0539E+006,-2.7086E+007,1.2697E+005           
2.5500E+001,5.6500E+001,-8.9627E+006,-2.7105E+007,1.3847E+005           
2.5500E+001,5.7500E+001,-8.8681E+006,-2.7123E+007,1.3776E+005           
2.5500E+001,5.8500E+001,-8.7740E+006,-2.7134E+007,1.2490E+005           
2.5500E+001,5.9500E+001,-8.6849E+006,-2.7138E+007,1.0208E+005           
2.5500E+001,6.0500E+001,-8.6027E+006,-2.7136E+007,6.9584E+004           
2.5500E+001,6.1500E+001,-8.5282E+006,-2.7127E+007,3.0717E+004           
2.5500E+001,6.2500E+001,-8.4639E+006,-2.7109E+007,-1.2918E+004          
2.5500E+001,6.3500E+001,-8.4104E+006,-2.7084E+007,-6.0256E+004          
2.5500E+001,6.4500E+001,-8.3683E+006,-2.7053E+007,-1.0853E+005          
2.5500E+001,6.5500E+001,-8.3367E+006,-2.7016E+007,-1.5582E+005          
2.5500E+001,6.6500E+001,-8.3147E+006,-2.6974E+007,-2.0201E+005          
2.5500E+001,6.7500E+001,-8.3022E+006,-2.6930E+007,-2.4635E+005          
2.5500E+001,6.8500E+001,-8.2993E+006,-2.6883E+007,-2.8730E+005          
2.5500E+001,6.9500E+001,-8.3035E+006,-2.6833E+007,-3.2441E+005          
2.5500E+001,7.0500E+001,-8.3134E+006,-2.6782E+007,-3.5657E+005          
2.5500E+001,7.1500E+001,-8.3301E+006,-2.6731E+007,-3.8558E+005          
2.5500E+001,7.2500E+001,-8.3507E+006,-2.6681E+007,-4.0955E+005          
2.5500E+001,7.3500E+001,-8.3749E+006,-2.6632E+007,-4.2899E+005          
2.5500E+001,7.4500E+001,-8.4028E+006,-2.6583E+007,-4.4464E+005          
2.5500E+001,7.5500E+001,-8.4331E+006,-2.6536E+007,-4.5670E+005          
2.5500E+001,7.6500E+001,-8.4653E+006,-2.6491E+007,-4.6479E+005          
2.5500E+001,7.7500E+001,-8.4980E+006,-2.6448E+007,-4.6983E+005          
2.5500E+001,7.8500E+001,-8.5315E+006,-2.6409E+007,-4.7231E+005          
2.5500E+001,7.9500E+001,-8.5659E+006,-2.6372E+007,-4.7198E+005          
2.5500E+001,8.0500E+001,-8.6002E+006,-2.6336E+007,-4.6897E+005          
2.5500E+001,8.1500E+001,-8.6346E+006,-2.6303E+007,-4.6281E+005          
2.5500E+001,8.2500E+001,-8.6685E+006,-2.6271E+007,-4.5528E+005          
2.5500E+001,8.3500E+001,-8.7023E+006,-2.6242E+007,-4.4528E+005          
2.5500E+001,8.4500E+001,-8.7358E+006,-2.6215E+007,-4.3363E+005          
2.5500E+001,8.5500E+001,-8.7682E+006,-2.6190E+007,-4.2023E+005          
2.5500E+001,8.6500E+001,-8.7991E+006,-2.6166E+007,-4.0488E+005          
2.5500E+001,8.7500E+001,-8.8292E+006,-2.6144E+007,-3.8748E+005          
2.5500E+001,8.8500E+001,-8.8585E+006,-2.6124E+007,-3.6903E+005          
2.5500E+001,8.9500E+001,-8.8869E+006,-2.6105E+007,-3.4849E+005          
2.5500E+001,9.0500E+001,-8.9136E+006,-2.6088E+007,-3.2626E+005          
2.5500E+001,9.1500E+001,-8.9384E+006,-2.6071E+007,-3.0214E+005          
2.5500E+001,9.2500E+001,-8.9618E+006,-2.6057E+007,-2.7590E+005          
2.5500E+001,9.3500E+001,-8.9832E+006,-2.6044E+007,-2.4761E+005          
2.5500E+001,9.4500E+001,-9.0022E+006,-2.6032E+007,-2.1719E+005          
2.5500E+001,9.5500E+001,-9.0185E+006,-2.6022E+007,-1.8426E+005          
2.5500E+001,9.6500E+001,-9.0322E+006,-2.6014E+007,-1.4858E+005          
2.5500E+001,9.7500E+001,-9.0421E+006,-2.6007E+007,-1.1016E+005          
2.5500E+001,9.8500E+001,-9.0482E+006,-2.6003E+007,-6.8681E+004          
2.5500E+001,9.9500E+001,-9.0498E+006,-2.6001E+007,-2.3890E+004         
2.6500E+001,5.0000E-001,-8.7780E+006,-2.5919E+007,6.8724E+003            
2.6500E+001,1.5000E+000,-8.7768E+006,-2.5920E+007,2.2403E+004            
2.6500E+001,2.5000E+000,-8.7743E+006,-2.5923E+007,3.6740E+004            
2.6500E+001,3.5000E+000,-8.7704E+006,-2.5926E+007,5.1412E+004            
2.6500E+001,4.5000E+000,-8.7652E+006,-2.5931E+007,6.5999E+004            
2.6500E+001,5.5000E+000,-8.7589E+006,-2.5938E+007,8.0539E+004            
2.6500E+001,6.5000E+000,-8.7513E+006,-2.5946E+007,9.5162E+004            
2.6500E+001,7.5000E+000,-8.7420E+006,-2.5954E+007,1.0964E+005            
2.6500E+001,8.5000E+000,-8.7316E+006,-2.5966E+007,1.2363E+005            
2.6500E+001,9.5000E+000,-8.7197E+006,-2.5978E+007,1.3769E+005           
2.6500E+001,1.0500E+001,-8.7062E+006,-2.5992E+007,1.5096E+005           
2.6500E+001,1.1500E+001,-8.6911E+006,-2.6007E+007,1.6344E+005           
2.6500E+001,1.2500E+001,-8.6748E+006,-2.6024E+007,1.7647E+005           
2.6500E+001,1.3500E+001,-8.6575E+006,-2.6043E+007,1.8899E+005           
2.6500E+001,1.4500E+001,-8.6380E+006,-2.6064E+007,2.0116E+005           
2.6500E+001,1.5500E+001,-8.6177E+006,-2.6089E+007,2.1237E+005           
2.6500E+001,1.6500E+001,-8.5957E+006,-2.6114E+007,2.2213E+005           
2.6500E+001,1.7500E+001,-8.5725E+006,-2.6144E+007,2.3138E+005           
2.6500E+001,1.8500E+001,-8.5477E+006,-2.6176E+007,2.3883E+005           
2.6500E+001,1.9500E+001,-8.5224E+006,-2.6210E+007,2.4378E+005           
2.6500E+001,2.0500E+001,-8.4965E+006,-2.6247E+007,2.4790E+005           
2.6500E+001,2.1500E+001,-8.4691E+006,-2.6287E+007,2.5018E+005           
2.6500E+001,2.2500E+001,-8.4408E+006,-2.6330E+007,2.4957E+005           
2.6500E+001,2.3500E+001,-8.4126E+006,-2.6375E+007,2.4615E+005           
2.6500E+001,2.4500E+001,-8.3852E+006,-2.6425E+007,2.4046E+005           
2.6500E+001,2.5500E+001,-8.3584E+006,-2.6476E+007,2.3039E+005           
2.6500E+001,2.6500E+001,-8.3327E+006,-2.6530E+007,2.1632E+005           
2.6500E+001,2.7500E+001,-8.3091E+006,-2.6587E+007,1.9868E+005           
2.6500E+001,2.8500E+001,-8.2895E+006,-2.6646E+007,1.7598E+005           
2.6500E+001,2.9500E+001,-8.2741E+006,-2.6705E+007,1.4933E+005           
2.6500E+001,3.0500E+001,-8.2643E+006,-2.6766E+007,1.1692E+005           
2.6500E+001,3.1500E+001,-8.2595E+006,-2.6826E+007,7.9788E+004           
2.6500E+001,3.2500E+001,-8.2614E+006,-2.6885E+007,3.7182E+004           
2.6500E+001,3.3500E+001,-8.2722E+006,-2.6941E+007,-8.4683E+003          
2.6500E+001,3.4500E+001,-8.2936E+006,-2.6995E+007,-5.8303E+004          
2.6500E+001,3.5500E+001,-8.3256E+006,-2.7043E+007,-1.1064E+005          
2.6500E+001,3.6500E+001,-8.3696E+006,-2.7086E+007,-1.6410E+005          
2.6500E+001,3.7500E+001,-8.4254E+006,-2.7123E+007,-2.1747E+005          
2.6500E+001,3.8500E+001,-8.4936E+006,-2.7151E+007,-2.6869E+005          
2.6500E+001,3.9500E+001,-8.5738E+006,-2.7172E+007,-3.1561E+005          
2.6500E+001,4.0500E+001,-8.6642E+006,-2.7182E+007,-3.5452E+005          
2.6500E+001,4.1500E+001,-8.7635E+006,-2.7184E+007,-3.8393E+005          
2.6500E+001,4.2500E+001,-8.8685E+006,-2.7178E+007,-4.0167E+005          
2.6500E+001,4.3500E+001,-8.9749E+006,-2.7166E+007,-4.0650E+005          
2.6500E+001,4.4500E+001,-9.0788E+006,-2.7150E+007,-3.9735E+005          
2.6500E+001,4.5500E+001,-9.1763E+006,-2.7131E+007,-3.7435E+005          
2.6500E+001,4.6500E+001,-9.2612E+006,-2.7113E+007,-3.3575E+005          
2.6500E+001,4.7500E+001,-9.3278E+006,-2.7096E+007,-2.8625E+005          
2.6500E+001,4.8500E+001,-9.3744E+006,-2.7086E+007,-2.2578E+005          
2.6500E+001,4.9500E+001,-9.3983E+006,-2.7081E+007,-1.5913E+005          
2.6500E+001,5.0500E+001,-9.3981E+006,-2.7084E+007,-9.0100E+004          
2.6500E+001,5.1500E+001,-9.3733E+006,-2.7095E+007,-2.3210E+004          
2.6500E+001,5.2500E+001,-9.3244E+006,-2.7110E+007,3.7705E+004           
2.6500E+001,5.3500E+001,-9.2551E+006,-2.7131E+007,8.7037E+004           
2.6500E+001,5.4500E+001,-9.1690E+006,-2.7156E+007,1.2486E+005           
2.6500E+001,5.5500E+001,-9.0712E+006,-2.7179E+007,1.4859E+005           
2.6500E+001,5.6500E+001,-8.9663E+006,-2.7200E+007,1.5736E+005           
2.6500E+001,5.7500E+001,-8.8586E+006,-2.7218E+007,1.5210E+005           
2.6500E+001,5.8500E+001,-8.7533E+006,-2.7229E+007,1.3261E+005           
2.6500E+001,5.9500E+001,-8.6535E+006,-2.7230E+007,1.0160E+005           
2.6500E+001,6.0500E+001,-8.5624E+006,-2.7224E+007,6.1371E+004           
2.6500E+001,6.1500E+001,-8.4827E+006,-2.7209E+007,1.4026E+004           
2.6500E+001,6.2500E+001,-8.4158E+006,-2.7185E+007,-3.7345E+004          
2.6500E+001,6.3500E+001,-8.3611E+006,-2.7153E+007,-9.1763E+004          
2.6500E+001,6.4500E+001,-8.3181E+006,-2.7114E+007,-1.4661E+005          
2.6500E+001,6.5500E+001,-8.2873E+006,-2.7069E+007,-2.0020E+005          
2.6500E+001,6.6500E+001,-8.2683E+006,-2.7020E+007,-2.5058E+005          
2.6500E+001,6.7500E+001,-8.2599E+006,-2.6968E+007,-2.9757E+005          
2.6500E+001,6.8500E+001,-8.2603E+006,-2.6913E+007,-3.4068E+005          
2.6500E+001,6.9500E+001,-8.2685E+006,-2.6856E+007,-3.7852E+005          
2.6500E+001,7.0500E+001,-8.2841E+006,-2.6798E+007,-4.1172E+005          
2.6500E+001,7.1500E+001,-8.3055E+006,-2.6742E+007,-4.4032E+005          
2.6500E+001,7.2500E+001,-8.3308E+006,-2.6687E+007,-4.6311E+005          
2.6500E+001,7.3500E+001,-8.3596E+006,-2.6633E+007,-4.8097E+005          
2.6500E+001,7.4500E+001,-8.3907E+006,-2.6581E+007,-4.9460E+005          
2.6500E+001,7.5500E+001,-8.4240E+006,-2.6530E+007,-5.0439E+005          
2.6500E+001,7.6500E+001,-8.4595E+006,-2.6484E+007,-5.1031E+005          
2.6500E+001,7.7500E+001,-8.4957E+006,-2.6440E+007,-5.1333E+005          
2.6500E+001,7.8500E+001,-8.5327E+006,-2.6400E+007,-5.1326E+005          
2.6500E+001,7.9500E+001,-8.5696E+006,-2.6362E+007,-5.1015E+005          
2.6500E+001,8.0500E+001,-8.6062E+006,-2.6325E+007,-5.0439E+005          
2.6500E+001,8.1500E+001,-8.6427E+006,-2.6291E+007,-4.9575E+005          
2.6500E+001,8.2500E+001,-8.6788E+006,-2.6260E+007,-4.8588E+005          
2.6500E+001,8.3500E+001,-8.7144E+006,-2.6231E+007,-4.7380E+005          
2.6500E+001,8.4500E+001,-8.7494E+006,-2.6204E+007,-4.6029E+005          
2.6500E+001,8.5500E+001,-8.7834E+006,-2.6180E+007,-4.4498E+005          
2.6500E+001,8.6500E+001,-8.8163E+006,-2.6157E+007,-4.2803E+005          
2.6500E+001,8.7500E+001,-8.8486E+006,-2.6136E+007,-4.0894E+005          
2.6500E+001,8.8500E+001,-8.8793E+006,-2.6116E+007,-3.8887E+005          
2.6500E+001,8.9500E+001,-8.9091E+006,-2.6099E+007,-3.6663E+005          
2.6500E+001,9.0500E+001,-8.9376E+006,-2.6082E+007,-3.4288E+005          
